Time,Temperature,Humity,Pressure
2019.03.15 07:23,19.3,47.01758,97064.35
2019.03.15 07:38,19.38,47.7998,97062.75
2019.03.15 07:52,19.45,48.23926,97062.66
2019.03.15 08:07,19.44,48.49316,97066.76
2019.03.15 08:21,19.45,48.75977,97068.05
2019.03.15 08:36,19.43,48.71289,97054.5
2019.03.15 08:50,19.39,48.60938,97041.95
2019.03.15 09:05,19.37,48.57422,97046.84
2019.03.15 09:19,19.35,48.74902,97047.75
2019.03.15 09:34,19.35,49.00391,97033.46
2019.03.15 09:49,19.3,49.06348,97031.3
2019.03.15 10:03,19.32,49.43164,97029.42
2019.03.15 10:18,19.33,49.23242,97032.58
2019.03.15 10:32,19.33,49.07812,97005.27
2019.03.15 10:47,19.71,48.44531,96997.0
2019.03.15 11:01,19.52,48.7334,96954.94
2019.03.15 11:16,19.51,49.30859,96953.81
2019.03.15 11:30,19.41,48.16895,96925.93
2019.03.15 11:45,19.45,48.89258,96869.8
2019.03.15 11:59,19.48,49.29492,96882.78
2019.03.15 12:14,19.33,49.50977,96874.66
2019.03.15 12:29,19.28,49.61426,96875.28
2019.03.15 12:43,19.27,49.61328,96849.66
2019.03.15 12:58,19.37,50.28906,96841.73
2019.03.15 13:12,19.52,51.34375,96848.95
2019.03.15 13:27,19.54,51.41309,96844.28
2019.03.15 13:41,19.53,51.30176,96825.7
2019.03.15 13:56,19.37,50.97363,96814.08
2019.03.15 14:10,19.33,50.80273,96829.2
2019.03.15 14:25,19.33,50.65918,96824.33
2019.03.15 14:39,19.34,50.59375,96823.37
2019.03.15 14:54,19.31,50.58008,96826.45
2019.03.15 15:09,19.34,50.37305,96823.02
2019.03.15 15:23,19.41,50.12695,96813.83
2019.03.15 15:38,19.43,49.96289,96820.12
2019.03.15 15:52,19.44,49.90918,96837.89
2019.03.15 16:07,19.42,49.88477,96842.95
2019.03.15 16:21,19.43,49.79688,96834.38
2019.03.15 16:36,19.34,50.91406,96842.67
2019.03.15 16:50,19.31,52.46973,96835.32
2019.03.15 17:05,19.5,53.11035,96823.92
2019.03.15 17:19,19.57,53.45117,96837.17
2019.03.15 17:34,19.56,53.31738,96847.56
2019.03.15 17:49,19.57,52.85449,96846.07
2019.03.15 18:03,19.7,52.54883,96850.88
2019.03.15 18:18,19.69,52.625,96855.34
2019.03.15 18:32,19.63,52.86035,96868.25
2019.03.15 18:47,19.53,53.58984,96887.37
2019.03.15 19:01,19.53,54.87207,96886.8
2019.03.15 19:16,19.58,54.94336,96878.34
2019.03.15 19:30,19.57,54.40137,96892.86
2019.03.15 19:45,19.59,53.81836,96898.06
2019.03.15 20:00,19.6,53.40039,96892.77
2019.03.15 20:14,19.63,53.23633,96910.95
2019.03.15 20:29,19.6,53.86328,96911.36
2019.03.15 20:43,19.66,53.9375,96939.89
2019.03.15 20:58,19.72,53.90039,96948.55
2019.03.15 21:12,19.77,53.79492,96945.45
2019.03.15 21:27,19.8,53.83203,96962.89
2019.03.15 21:41,19.85,53.72656,96965.01
2019.03.15 21:56,19.87,53.83984,96998.24
2019.03.15 22:10,19.88,53.96387,96999.39
2019.03.15 22:25,19.97,53.85254,97023.41
2019.03.15 22:40,19.94,53.99219,97033.45
2019.03.15 22:54,19.93,54.24609,97018.58
2019.03.15 23:09,19.89,54.25098,97031.86
2019.03.15 23:23,19.85,54.13672,97023.91
2019.03.15 23:38,19.76,53.9375,97032.38
2019.03.15 23:52,19.72,53.76758,97069.02
2019.03.16 00:07,19.7,53.57715,97074.41
2019.03.16 00:21,19.69,53.4541,97066.3
2019.03.16 00:36,19.68,53.23242,97090.8
2019.03.16 00:50,19.67,53.18652,97085.64
2019.03.16 01:05,19.65,53.07422,97118.88
2019.03.16 01:19,19.65,52.94141,97110.88
2019.03.16 01:34,19.69,52.73633,97122.73
2019.03.16 01:49,19.72,52.60645,97138.48
2019.03.16 02:03,19.72,52.54004,97143.31
2019.03.16 02:18,19.71,52.53906,97141.84
2019.03.16 02:32,19.67,52.45703,97123.27
2019.03.16 02:47,19.64,52.49707,97125.94
2019.03.16 03:01,19.63,52.46289,97142.28
2019.03.16 03:16,19.61,52.46094,97157.38
2019.03.16 03:30,19.62,52.38379,97189.84
2019.03.16 03:45,19.64,52.33105,97198.7
2019.03.16 04:00,19.65,52.27832,97230.63
2019.03.16 04:14,19.66,52.32324,97238.08
2019.03.16 04:29,19.66,52.2998,97243.25
2019.03.16 04:43,19.65,52.34473,97244.56
2019.03.16 04:58,19.65,52.33301,97253.84
2019.03.16 05:12,19.67,52.32422,97294.72
2019.03.16 05:27,19.66,52.22363,97302.49
2019.03.16 05:41,19.68,52.14746,97301.76
2019.03.16 05:56,19.66,52.11328,97307.54
2019.03.16 06:10,19.66,52.09082,97294.31
2019.03.16 06:25,19.65,52.08984,97303.4
2019.03.16 06:40,19.65,52.10156,97322.72
2019.03.16 06:54,19.66,52.28906,97334.81
2019.03.16 07:09,19.67,52.46777,97333.88
2019.03.16 07:23,19.73,53.21582,97348.3
2019.03.16 07:38,19.7,53.27832,97346.48
2019.03.16 07:52,19.67,53.25293,97358.42
2019.03.16 08:07,19.67,54.06055,97367.68
2019.03.16 08:21,19.68,54.44727,97363.21
2019.03.16 08:36,19.67,54.34766,97383.67
2019.03.16 08:50,19.65,54.11328,97384.05
2019.03.16 09:05,19.61,54.00781,97406.53
2019.03.16 09:20,19.61,53.97461,97415.23
2019.03.16 09:34,19.59,54.16016,97424.58
2019.03.16 09:49,19.63,54.44141,97435.88
2019.03.16 10:03,19.69,54.55957,97451.03
2019.03.16 10:18,19.74,54.64258,97459.17
2019.03.16 10:32,19.69,54.15137,97459.56
2019.03.16 10:47,19.7,53.69922,97471.84
2019.03.16 11:01,19.75,53.81543,97477.19
2019.03.16 11:16,20.0,53.77832,97496.2
2019.03.16 11:30,20.09,53.33594,97499.64
2019.03.16 11:45,19.34,55.59766,97516.17
2019.03.16 11:59,19.18,54.62988,97506.97
2019.03.16 12:14,19.29,54.11328,97498.38
2019.03.16 12:29,19.45,54.71777,97466.39
2019.03.16 12:43,19.59,55.07715,97433.45
2019.03.16 12:58,19.62,55.03809,97425.06
2019.03.16 13:12,19.6,54.76953,97440.33
2019.03.16 13:27,19.56,54.44434,97440.89
2019.03.16 13:41,19.59,54.06055,97416.92
2019.03.16 13:56,19.63,53.78906,97415.05
2019.03.16 14:10,19.66,53.56055,97404.97
2019.03.16 14:25,19.67,53.41895,97386.62
2019.03.16 14:40,19.69,53.44336,97367.64
2019.03.16 14:54,19.68,53.36523,97361.5
2019.03.16 15:09,19.66,53.52734,97340.56
2019.03.16 15:23,19.63,53.36914,97322.78
2019.03.16 15:38,19.61,53.21191,97297.56
2019.03.16 15:52,19.62,53.04883,97304.6
2019.03.16 16:07,19.66,52.96484,97288.05
2019.03.16 16:21,19.66,52.88574,97279.63
2019.03.16 16:36,19.66,52.77637,97279.69
2019.03.16 16:50,19.63,52.72852,97277.47
2019.03.16 17:05,19.58,52.77734,97270.11
2019.03.16 17:20,19.53,52.80566,97260.84
2019.03.16 17:34,19.53,52.80566,97240.43
2019.03.16 17:49,19.58,53.09863,97242.08
2019.03.16 18:03,19.67,53.02148,97225.8
2019.03.16 18:18,19.75,53.06348,97226.12
2019.03.16 18:32,19.93,54.78711,97218.5
2019.03.16 18:47,19.95,55.25488,97216.62
2019.03.16 19:01,19.83,53.21582,97203.92
2019.03.16 19:16,19.74,53.40527,97194.53
2019.03.16 19:30,19.77,53.20898,97195.81
2019.03.16 19:45,19.84,53.04004,97188.33
2019.03.16 20:00,19.78,53.23242,97174.28
2019.03.16 20:14,19.72,53.31445,97152.41
2019.03.16 20:29,19.68,53.75098,97150.83
2019.03.16 20:43,19.7,54.28418,97124.38
2019.03.16 20:58,19.77,54.2041,97114.48
2019.03.16 21:12,19.88,54.25098,97119.38
2019.03.16 21:27,19.96,54.2832,97114.81
2019.03.16 21:41,20.02,54.23535,97103.94
2019.03.16 21:56,20.01,54.34375,97119.02
2019.03.16 22:10,20.03,54.40137,97094.43
2019.03.16 22:25,20.04,54.46973,97081.83
2019.03.16 22:40,19.99,54.70703,97083.35
2019.03.16 22:54,19.99,54.87207,97071.31
2019.03.16 23:09,20.02,54.72168,97046.12
2019.03.16 23:23,20.04,54.63574,97043.16
2019.03.16 23:38,20.07,53.6875,97031.24
2019.03.16 23:52,20.0,52.01855,97011.47
2019.03.17 00:07,19.93,52.26562,97007.66
2019.03.17 00:21,19.87,52.47949,96961.84
2019.03.17 00:36,19.83,52.6084,96953.77
2019.03.17 00:50,19.78,52.72461,96932.12
2019.03.17 01:05,19.77,52.74512,96910.95
2019.03.17 01:20,19.77,52.7002,96884.52
2019.03.17 01:34,19.79,52.6582,96880.47
2019.03.17 01:49,19.79,52.63672,96850.34
2019.03.17 02:03,19.8,52.60547,96841.04
2019.03.17 02:18,19.77,52.58984,96833.16
2019.03.17 02:32,19.77,52.52344,96816.97
2019.03.17 02:47,19.76,52.48926,96792.3
2019.03.17 03:01,19.77,52.44629,96765.94
2019.03.17 03:16,19.77,52.36914,96747.16
2019.03.17 03:30,19.78,52.4043,96742.88
2019.03.17 03:45,19.76,52.39062,96712.97
2019.03.17 04:00,19.75,52.35547,96715.8
2019.03.17 04:14,19.76,52.30176,96695.5
2019.03.17 04:29,19.75,52.36621,96689.05
2019.03.17 04:43,19.76,52.26953,96679.37
2019.03.17 04:58,19.76,52.22363,96673.22
2019.03.17 05:12,19.76,52.23633,96651.52
2019.03.17 05:27,19.75,52.16699,96649.7
2019.03.17 05:41,19.74,52.14453,96637.45
2019.03.17 05:56,19.75,52.1123,96641.52
2019.03.17 06:10,19.74,52.18848,96653.23
2019.03.17 06:25,19.74,52.12207,96644.88
2019.03.17 06:40,19.74,52.07812,96655.67
2019.03.17 06:54,19.74,52.18848,96623.7
2019.03.17 07:09,19.75,52.16699,96624.23
2019.03.17 07:23,19.78,52.21582,96626.23
2019.03.17 07:38,19.9,52.11914,96640.31
2019.03.17 07:52,20.06,52.18164,96641.66
2019.03.17 08:07,20.11,52.44141,96645.7
2019.03.17 08:21,20.12,52.71973,96669.8
2019.03.17 08:36,20.08,52.20703,96673.2
2019.03.17 08:50,19.89,48.88574,96675.78
2019.03.17 09:05,20.0,48.94141,96691.38
2019.03.17 09:20,20.08,49.99121,96714.45
2019.03.17 09:34,20.33,50.55078,96725.15
2019.03.17 09:49,20.19,48.08691,96700.47
2019.03.17 10:03,20.23,48.84473,96691.32
2019.03.17 10:18,20.28,49.63672,96701.77
2019.03.17 10:32,20.36,50.36621,96697.48
2019.03.17 10:47,20.4,50.44922,96703.38
2019.03.17 11:01,20.51,50.82715,96702.77
2019.03.17 11:16,20.65,50.94141,96697.28
2019.03.17 11:31,20.67,50.02441,96686.44
2019.03.17 11:45,20.53,49.66504,96660.88
2019.03.17 12:00,20.37,50.16797,96640.05
2019.03.17 12:14,20.18,50.62305,96645.3
2019.03.17 12:29,20.0,50.55859,96636.53
2019.03.17 12:43,19.97,50.29004,96637.38
2019.03.17 12:58,20.05,51.18457,96651.91
2019.03.17 13:12,20.14,51.88086,96642.42
2019.03.17 13:27,20.14,52.21289,96616.98
2019.03.17 13:41,19.94,52.11328,96607.91
2019.03.17 13:56,19.8,52.55957,96589.27
2019.03.17 14:10,19.71,52.56152,96591.11
2019.03.17 14:25,19.74,52.41016,96624.86
2019.03.17 14:40,19.72,52.47363,96664.23
2019.03.17 14:54,19.71,52.24023,96691.2
2019.03.17 15:09,19.68,52.13672,96697.38
2019.03.17 15:23,19.67,52.18066,96757.52
2019.03.17 15:38,19.66,52.28906,96838.88
2019.03.17 15:52,19.64,52.36426,96908.7
2019.03.17 16:07,19.6,52.47168,96978.92
2019.03.17 16:21,19.57,52.51172,96971.2
2019.03.17 16:36,19.53,52.45117,96926.64
2019.03.17 16:50,19.5,52.33789,96916.55
2019.03.17 17:05,19.49,52.21387,96942.72
2019.03.17 17:20,19.47,52.12305,96978.39
2019.03.17 17:34,19.45,51.95508,96989.52
2019.03.17 17:49,19.42,51.89648,97022.23
2019.03.17 18:03,19.41,51.80762,97044.37
2019.03.17 18:18,19.39,49.84863,97062.16
2019.03.17 18:32,19.59,49.6709,97058.02
2019.03.17 18:47,19.83,50.76074,97032.12
2019.03.17 19:01,19.94,51.64844,97075.83
2019.03.17 19:16,19.98,52.37109,97076.28
2019.03.17 19:30,19.89,52.20605,97099.62
2019.03.17 19:45,19.8,52.14062,97105.51
2019.03.17 20:00,19.79,51.9502,97144.93
2019.03.17 20:14,19.77,51.76074,97154.2
2019.03.17 20:29,19.76,50.68652,97227.19
2019.03.17 20:43,19.68,48.49707,97252.17
2019.03.17 20:58,19.86,49.07031,97291.75
2019.03.17 21:12,19.97,49.32617,97297.77
2019.03.17 21:27,20.03,49.5752,97333.41
2019.03.17 21:41,20.02,50.16211,97343.78
2019.03.17 21:56,19.94,50.67285,97395.7
2019.03.17 22:10,19.93,50.94922,97405.38
2019.03.17 22:25,19.94,51.08398,97373.81
2019.03.17 22:40,20.0,51.11133,97437.67
2019.03.17 22:54,20.02,51.23633,97435.58
2019.03.17 23:09,20.02,51.31348,97433.52
2019.03.17 23:23,20.02,51.3584,97444.66
2019.03.17 23:38,19.97,50.45605,97473.51
2019.03.17 23:52,19.94,50.34082,97479.65
2019.03.18 00:07,19.89,50.30273,97531.33
2019.03.18 00:21,19.88,50.15723,97550.9
2019.03.18 00:36,19.88,50.14648,97534.7
2019.03.18 00:50,19.88,49.96973,97556.81
2019.03.18 01:05,19.89,49.99121,97589.3
2019.03.18 01:20,19.88,50.20215,97601.23
2019.03.18 01:34,19.89,50.29004,97597.83
2019.03.18 01:49,19.86,50.32129,97590.64
2019.03.18 02:03,19.85,50.3418,97605.47
2019.03.18 02:18,19.84,50.1416,97609.39
2019.03.18 02:32,19.81,50.06152,97600.8
2019.03.18 02:47,19.81,49.8623,97608.64
2019.03.18 03:01,19.82,49.68555,97625.94
2019.03.18 03:16,19.8,49.55176,97627.19
2019.03.18 03:30,19.8,49.39551,97642.48
2019.03.18 03:45,19.79,49.33887,97663.47
2019.03.18 03:59,19.79,49.22852,97666.25
2019.03.18 04:14,19.79,49.16211,97641.17
2019.03.18 04:29,19.78,49.0498,97645.44
2019.03.18 04:43,19.79,48.97363,97649.88
2019.03.18 04:58,19.79,48.97363,97672.55
2019.03.18 05:12,19.82,48.94336,97676.96
2019.03.18 05:27,19.8,49.00781,97698.03
2019.03.18 05:41,19.79,48.91797,97705.98
2019.03.18 05:56,19.79,48.79688,97680.88
2019.03.18 06:10,19.77,48.87207,97705.26
2019.03.18 06:25,19.76,48.98145,97720.11
2019.03.18 06:39,19.71,49.28613,97727.92
2019.03.18 06:54,19.8,49.7168,97742.78
2019.03.18 07:09,19.7,48.2002,97775.3
2019.03.18 07:23,19.73,49.41016,97813.18
2019.03.18 07:38,19.77,49.8125,97833.24
2019.03.18 07:52,19.77,50.48828,97841.6
2019.03.18 08:07,19.79,50.94336,97842.86
2019.03.18 08:21,19.78,51.29785,97865.75
2019.03.18 08:36,19.73,51.1582,97874.82
2019.03.18 08:50,19.7,51.05566,97863.09
2019.03.18 09:05,19.7,51.27734,97870.92
2019.03.18 09:19,19.69,50.90039,97869.62
2019.03.18 09:34,19.67,50.75391,97904.4
2019.03.18 09:49,19.67,50.45508,97928.11
2019.03.18 10:03,19.66,48.25195,97912.52
2019.03.18 10:18,19.74,48.58105,97929.06
2019.03.18 10:32,20.14,48.30273,97935.61
2019.03.18 10:47,19.93,48.83398,97943.56
2019.03.18 11:01,19.76,50.02246,97954.33
2019.03.18 11:16,19.77,49.73535,97959.0
2019.03.18 11:30,19.76,49.70117,97973.83
2019.03.18 11:45,19.75,49.52344,97989.47
2019.03.18 11:59,19.55,45.98145,98009.44
2019.03.18 12:14,19.63,48.67969,98037.72
2019.03.18 12:29,19.62,50.93555,98041.8
2019.03.18 12:43,19.61,51.35449,98034.74
2019.03.18 12:58,19.68,51.08594,98034.03
2019.03.18 13:12,19.85,50.31934,98015.09
2019.03.18 13:27,19.9,51.29004,98009.34
2019.03.18 13:41,19.78,52.02734,98002.59
2019.03.18 13:56,19.71,52.27344,98002.8
2019.03.18 14:10,19.85,51.85742,97998.19
2019.03.18 14:25,19.82,52.13086,97993.73
2019.03.18 14:39,19.71,51.99707,97989.03
2019.03.18 14:54,19.72,51.9209,98001.14
2019.03.18 15:09,19.71,51.79785,98003.38
2019.03.18 15:23,19.61,51.80859,98010.61
2019.03.18 15:38,19.62,51.81055,98001.3
2019.03.18 15:52,19.53,51.87695,98018.36
2019.03.18 16:07,19.58,51.3291,98042.85
2019.03.18 16:21,19.75,50.69629,98056.28
2019.03.18 16:36,19.89,50.10254,98076.8
2019.03.18 16:50,19.85,50.00977,98070.99
2019.03.18 17:05,19.7,50.1709,98087.67
2019.03.18 17:19,19.51,50.49219,98106.89
2019.03.18 17:34,19.44,50.42871,98154.58
2019.03.18 17:49,19.47,50.91797,98182.09
2019.03.18 18:03,19.66,51.63672,98179.38
2019.03.18 18:18,19.77,52.14746,98203.82
2019.03.18 18:32,19.77,52.58984,98203.82
2019.03.18 18:47,19.78,52.25879,98224.64
2019.03.18 19:01,19.71,52.27344,98245.01
2019.03.18 19:16,19.71,52.25195,98270.09
2019.03.18 19:30,19.78,52.1377,98285.77
2019.03.18 19:45,19.83,52.49707,98310.11
2019.03.18 20:00,19.88,52.54785,98317.98
2019.03.18 20:14,19.9,52.71582,98323.19
2019.03.18 20:29,19.91,53.00488,98339.31
2019.03.18 20:43,19.95,52.9541,98364.27
2019.03.18 20:58,19.95,53.16406,98385.86
2019.03.18 21:12,19.97,53.23242,98375.61
2019.03.18 21:27,19.95,53.28711,98392.72
2019.03.18 21:41,19.98,53.25586,98413.53
2019.03.18 21:56,19.99,53.35742,98421.34
2019.03.18 22:10,19.98,53.39941,98432.88
2019.03.18 22:25,20.02,53.46094,98455.92
2019.03.18 22:40,20.03,53.55078,98454.89
2019.03.18 22:54,20.04,53.62891,98461.55
2019.03.18 23:09,20.06,53.77637,98479.06
2019.03.18 23:23,20.06,53.875,98489.97
2019.03.18 23:38,19.89,50.30273,98490.0
2019.03.18 23:52,19.87,50.32129,98497.05
2019.03.19 00:07,19.82,50.58301,98484.95
2019.03.19 00:21,19.83,50.79297,98497.35
2019.03.19 00:36,19.82,50.9043,98490.88
2019.03.19 00:50,19.83,50.94824,98494.39
2019.03.19 01:05,19.85,50.97363,98514.52
2019.03.19 01:20,19.84,51.04883,98515.22
2019.03.19 01:34,19.82,51.08105,98529.36
2019.03.19 01:49,19.78,51.12109,98528.59
2019.03.19 02:03,19.77,51.12988,98530.75
2019.03.19 02:18,19.78,51.19824,98532.42
2019.03.19 02:32,19.79,51.13184,98534.92
2019.03.19 02:47,19.77,51.11914,98527.41
2019.03.19 03:01,19.75,51.17188,98556.95
2019.03.19 03:16,19.73,51.13672,98560.48
2019.03.19 03:30,19.75,51.10547,98554.52
2019.03.19 03:45,19.77,51.08594,98571.3
2019.03.19 04:00,19.75,51.10547,98582.38
2019.03.19 04:14,19.75,51.07227,98591.33
2019.03.19 04:29,19.75,51.0498,98602.41
2019.03.19 04:43,19.73,51.08105,98622.12
2019.03.19 04:58,19.74,51.01562,98631.39
2019.03.19 05:12,19.74,51.00488,98645.16
2019.03.19 05:27,19.74,50.94922,98662.63
2019.03.19 05:41,19.74,50.94922,98659.61
2019.03.19 05:56,19.74,50.93848,98687.37
2019.03.19 06:10,19.72,50.93652,98698.3
2019.03.19 06:25,19.72,50.91406,98714.44
2019.03.19 06:40,19.53,47.1416,98719.7
2019.03.19 06:54,19.32,44.34082,98728.3
2019.03.19 07:09,19.33,42.4248,98756.02
2019.03.19 07:23,19.6,43.24902,98763.48
2019.03.19 07:38,19.85,45.53516,98776.84
2019.03.19 07:52,20.09,46.46875,98773.51
2019.03.19 08:07,20.14,48.02539,98788.45
2019.03.19 08:21,20.12,48.94434,98820.0
2019.03.19 08:36,20.08,49.51562,98832.61
2019.03.19 08:50,19.98,49.99219,98846.19
2019.03.19 09:05,20.01,50.02832,98858.88
2019.03.19 09:20,20.03,50.36133,98877.52
2019.03.19 09:34,20.05,50.36523,98876.59
2019.03.19 09:49,20.15,50.17676,98885.52
2019.03.19 10:03,20.19,50.1582,98885.2
2019.03.19 10:18,20.15,49.9209,98901.48
2019.03.19 10:32,20.17,49.70215,98913.03
2019.03.19 10:47,20.11,49.51953,98916.09
2019.03.19 11:01,20.17,50.10059,98927.14
2019.03.19 11:16,20.27,49.95801,98925.69
2019.03.19 11:30,20.3,49.52832,98929.97
2019.03.19 11:45,20.44,49.42188,98928.67
2019.03.19 12:00,20.46,49.3584,98923.66
2019.03.19 12:14,20.3,50.29297,98921.6
2019.03.19 12:29,20.23,50.46289,98925.06
2019.03.19 12:43,20.31,49.21973,98912.33
2019.03.19 12:58,20.3,48.33105,98924.73
2019.03.19 13:12,20.23,48.10254,98928.55
2019.03.19 13:27,20.46,49.56934,98926.8
2019.03.19 13:41,20.5,50.30469,98929.16
2019.03.19 13:56,20.46,51.05469,98923.72
2019.03.19 14:11,19.93,36.35156,98905.41
2019.03.19 14:25,20.09,38.75391,98923.69
2019.03.19 14:40,20.18,40.48535,98918.43
2019.03.19 14:54,20.24,42.14551,98926.7
2019.03.19 15:09,20.2,43.7627,98934.64
2019.03.19 15:23,20.09,46.63477,98929.27
2019.03.19 15:38,20.04,46.98438,98924.17
2019.03.19 15:52,20.05,47.01953,98937.24
2019.03.19 16:07,20.16,46.95312,98936.62
2019.03.19 16:21,20.27,46.83105,98939.21
2019.03.19 16:36,20.33,46.87012,98943.19
2019.03.19 16:51,20.23,47.30371,98958.88
2019.03.19 17:05,20.19,47.76562,98985.99
2019.03.19 17:20,20.09,49.33887,98995.48
2019.03.19 17:34,20.08,49.62598,98997.3
2019.03.19 17:49,20.04,47.26172,99005.03
2019.03.19 18:03,19.91,45.87402,99008.84
2019.03.19 18:18,19.93,47.39355,99036.2
2019.03.19 18:32,20.04,47.69434,99058.42
2019.03.19 18:47,20.15,47.98242,99071.95
2019.03.19 19:01,20.22,48.4668,99091.2
2019.03.19 19:16,20.3,49.08496,99103.08
2019.03.19 19:31,20.18,49.42676,99107.48
2019.03.19 19:45,19.98,49.7041,99130.55
2019.03.19 20:00,19.91,49.72949,99150.09
2019.03.19 20:14,19.95,49.65527,99167.61
2019.03.19 20:29,20.03,49.40918,99179.5
2019.03.19 20:43,20.13,49.68652,99177.52
2019.03.19 20:58,20.21,50.05078,99195.73
2019.03.19 21:12,20.26,50.45508,99208.09
2019.03.19 21:27,20.22,50.77148,99208.17
2019.03.19 21:41,20.21,51.10254,99218.73
2019.03.19 21:56,20.18,51.18848,99243.44
2019.03.19 22:11,20.2,51.52344,99266.56
2019.03.19 22:25,20.22,51.60254,99277.55
2019.03.19 22:40,20.21,51.84473,99284.42
2019.03.19 22:54,20.2,52.04297,99288.66
2019.03.19 23:09,20.23,52.0459,99310.12
2019.03.19 23:23,20.23,52.19043,99316.05
2019.03.19 23:38,20.14,49.33301,99321.26
2019.03.19 23:52,20.11,49.17578,99345.02
2019.03.20 00:07,20.12,49.32031,99343.17
2019.03.20 00:21,20.1,49.43945,99345.91
2019.03.20 00:36,20.09,49.52734,99348.28
2019.03.20 00:51,20.1,49.5625,99355.19
2019.03.20 01:05,20.08,49.6377,99352.52
2019.03.20 01:20,20.09,49.66016,99356.81
2019.03.20 01:34,20.06,49.72461,99357.52
2019.03.20 01:49,20.08,49.71484,99362.41
2019.03.20 02:03,20.06,49.70117,99354.31
2019.03.20 02:18,20.06,49.76758,99351.0
2019.03.20 02:32,20.06,49.72461,99362.92
2019.03.20 02:47,20.06,49.7793,99356.93
2019.03.20 03:01,20.06,49.73535,99357.52
2019.03.20 03:16,20.05,49.81055,99360.83
2019.03.20 03:31,20.02,49.85254,99375.62
2019.03.20 03:45,20.04,49.75488,99376.22
2019.03.20 04:00,20.03,49.75391,99378.09
2019.03.20 04:14,20.03,49.75293,99363.7
2019.03.20 04:29,20.01,49.73926,99380.03
2019.03.20 04:43,20.01,49.72949,99396.81
2019.03.20 04:58,20.01,49.66309,99402.91
2019.03.20 05:12,20.0,49.64941,99411.81
2019.03.20 05:27,20.02,49.65332,99423.2
2019.03.20 05:41,19.98,49.6709,99423.66
2019.03.20 05:56,20.01,49.71777,99424.65
2019.03.20 06:11,19.99,49.68164,99449.17
2019.03.20 06:25,19.97,49.7793,99457.27
2019.03.20 06:40,19.98,50.37891,99462.47
2019.03.20 06:54,20.05,48.74707,99489.09
2019.03.20 07:09,20.02,49.47559,99490.86
2019.03.20 07:23,20.18,49.96973,99506.13
2019.03.20 07:38,20.15,50.40918,99531.77
2019.03.20 07:52,20.12,50.80566,99544.53
2019.03.20 08:07,20.04,50.77344,99544.12
2019.03.20 08:21,20.04,50.71777,99563.3
2019.03.20 08:36,20.11,50.50391,99570.52
2019.03.20 08:51,20.2,50.29297,99578.56
2019.03.20 09:05,20.29,50.1709,99584.73
2019.03.20 09:20,20.47,50.35645,99597.27
2019.03.20 09:34,20.48,50.48047,99604.36
2019.03.20 09:49,20.48,50.44727,99612.55
2019.03.20 10:03,20.47,50.42383,99611.64
2019.03.20 10:18,20.54,49.86523,99624.61
2019.03.20 10:32,20.53,50.04199,99628.86
2019.03.20 10:47,20.48,49.22754,99635.64
2019.03.20 11:01,20.38,46.44336,99650.6
2019.03.20 11:16,20.47,47.69531,99647.49
2019.03.20 11:31,20.62,47.94531,99653.12
2019.03.20 11:45,20.66,48.02637,99642.77
2019.03.20 12:00,20.59,48.28613,99646.72
2019.03.20 12:14,20.53,48.47852,99637.23
2019.03.20 12:29,20.52,48.42285,99627.91
2019.03.20 12:43,20.53,46.10449,99611.94
2019.03.20 12:58,20.62,46.69141,99598.39
2019.03.20 13:12,20.62,45.72559,99575.14
2019.03.20 13:27,20.69,46.24316,99561.7
2019.03.20 13:42,20.69,47.01953,99541.64
2019.03.20 13:56,20.54,46.69434,99538.83
2019.03.20 14:11,20.6,47.57715,99536.93
2019.03.20 14:25,20.55,48.75879,99537.58
2019.03.20 14:40,20.44,47.27051,99526.11
2019.03.20 14:54,20.12,41.38965,99513.81
2019.03.20 15:09,20.04,42.32617,99516.23
2019.03.20 15:23,19.98,43.48633,99507.3
2019.03.20 15:38,20.03,44.21094,99510.62
2019.03.20 15:52,20.07,44.72559,99498.46
2019.03.20 16:07,20.05,45.2998,99497.46
2019.03.20 16:21,20.05,45.82031,99503.04
2019.03.20 16:36,20.06,46.14453,99506.98
2019.03.20 16:51,20.01,46.59375,99508.86
2019.03.20 17:20,19.83,47.43848,99517.3
2019.03.20 17:35,19.79,47.53418,99516.14
2019.03.20 17:49,19.78,47.54492,99521.47
2019.03.20 18:04,19.74,47.61719,99529.72
2019.03.20 18:18,19.58,44.91992,99530.22
2019.03.20 18:33,19.75,46.16797,99532.72
2019.03.20 18:47,19.91,47.01562,99529.41
2019.03.20 19:02,19.88,48.09766,99546.67
2019.03.20 19:17,19.83,48.3916,99554.66
2019.03.20 19:31,19.81,48.54395,99575.09
2019.03.20 19:46,19.75,48.8916,99588.64
2019.03.20 20:00,19.78,48.85156,99585.58
2019.03.20 20:15,19.81,49.19824,99590.64
2019.03.20 20:29,19.77,48.03027,99594.88
2019.03.20 20:44,19.62,47.44922,99583.24
2019.03.20 20:58,19.63,48.12598,99603.91
2019.03.20 21:13,19.63,48.85645,99620.98
2019.03.20 21:27,19.63,49.36523,99625.86
2019.03.20 21:42,19.61,49.75098,99634.75
2019.03.20 21:57,19.58,50.05762,99630.53
2019.03.20 22:11,19.56,50.3877,99632.52
2019.03.20 22:26,19.55,50.61816,99636.97
2019.03.20 22:40,19.55,50.78418,99650.9
2019.03.20 22:55,19.57,50.86426,99654.45
